rep(cancerdir, nrow(sigplus))	genenames	fixed_generatio	bestmodelnames	generatio_coef	generatio_pval	generatio_qval	partialeta2
BRCA	ZNF841|284371	1	mod3	1.07778359305841	5.08418692297925e-20	1.35757141297363e-17	0.596325133915028
BRCA	ZNF141|7700	1	mod3	1.03497685934895	7.37810550529146e-20	1.35757141297363e-17	0.593102341017813
BRCA	ZNF431|170959	1	mod7	1.03941381309345	5.96880411368093e-16	2.19651991383458e-14	0.570048805616849
BRCA	ZNF655|79027	1	mod3	1.55678508969908	1.82358940332413e-18	2.23693633474426e-16	0.564270211555309
BRCA	ZNF587|84914	1	mod7	0.605216513303642	1.02064600172265e-15	3.41452480576304e-14	0.564149321837464
BRCA	ZNF432|9668	1	mod7	1.03762017155634	4.15815227806381e-15	1.09300002737677e-13	0.548323215182878
BRCA	ZNF493|284443	1	mod3	0.89221903168198	1.11455347873958e-17	1.02538920044041e-15	0.547117736922438
BRCA	ZNF417|147687	1	mod3	0.910228470060582	2.19856150466e-17	1.61814126742976e-15	0.540510514037123
BRCA	ZNF273|10793	1	mod7	0.797240706044825	9.33027592515621e-15	2.14596346278593e-13	0.538962822382683
BRCA	ZNF91|7644	1	mod7	0.753963043185284	2.06477603264427e-14	3.72054467073632e-13	0.529577495171216
BRCA	ZNF83|55769	1	mod3	0.942063657841338	1.26048199604457e-16	6.62653392206289e-15	0.523088261403472
BRCA	ZNF737|100129842	1	mod3	0.649187511682231	1.92477204587015e-16	8.85395141100268e-15	0.518768124890161
BRCA	ZNF780B|163131	1	mod3	0.921241974173723	2.7500718144351e-16	1.12447380856902e-14	0.515096761673916
BRCA	ZNF776|284309	1	mod7	0.848739811409761	9.02413970001915e-14	1.3837014206696e-12	0.511652445708791
BRCA	ZNF33A|7581	1	mod7	0.938833977485594	1.13169974824376e-13	1.66586202941481e-12	0.508842320863868
BRCA	ZNF720|124411	1	mod3	1.81113970390512	1.34179558329072e-15	4.11483978875821e-14	0.498453913283167
BRCA	ZNF611|81856	1	mod3	1.24349166292166	2.04546248175032e-15	5.79023225603168e-14	0.493933296580262
BRCA	ZNF678|339500	1	mod7	0.840850709894507	7.09095099181458e-13	8.15459364058677e-12	0.48547459780354
BRCA	ZNF701|55762	1	mod3	1.36575749046264	5.11595054465621e-15	1.25511320028899e-13	0.48396578548437
BRCA	ZNF121|7675	1	mod7	0.723592419941599	1.13257609669426e-12	1.19082286738139e-11	0.479340372228651
BRCA	ZNF626|199777	1	mod7	0.715893690701526	1.67588689776032e-12	1.62296415362052e-11	0.474152493408017
BRCA	ZNF708|7562	1	mod3	0.889659725340645	1.58425159065309e-14	3.42943873741376e-13	0.471411353732676
BRCA	ZNF829|374899	1	mod3	0.976428657259598	1.71827655299287e-14	3.51292095278543e-13	0.470497971459914
BRCA	ZNF43|7594	1	mod3	0.85685731785396	2.00640115701118e-14	3.72054467073632e-13	0.468750139862843
BRCA	ZNF606|80095	1	mod7	0.84628316705669	2.53229290836648e-12	2.2187709292354e-11	0.468633078495782
BRCA	ZNF483|158399	1	mod3	0.670361051245385	2.12313690449627e-14	3.72054467073632e-13	0.468111125606205
BRCA	ZNF662|389114	1	mod3	0.873782772227967	3.10118671966833e-14	5.18743960380885e-13	0.463810439371235
BRCA	ZNF12|7559	1	mod3	1.18187020351648	5.37274316620859e-14	8.59638906593374e-13	0.457512279235764
BRCA	ZNF354B|117608	1	mod7	1.07822999555348	9.63330107209556e-12	7.38553082193993e-11	0.450379334580313
BRCA	ZNF84|7637	1	mod3	1.16312009057094	1.53670855149335e-13	2.17503364211366e-12	0.445267320667695
BRCA	ZNF525|170958	1	mod3	0.711611031973357	2.31479097975138e-13	3.15497437240188e-12	0.440421297657694
BRCA	ZNF260|339324	1	mod3	1.01192268123458	2.79327835414856e-13	3.60348130696116e-12	0.438184953538059
BRCA	ZNF224|7767	1	mod3	1.04945751817981	2.83969994298569e-13	3.60348130696116e-12	0.437988365902048
