rep(cancerdir, nrow(sigplus))	genenames	fixed_generatio	bestmodelnames	generatio_coef	generatio_pval	generatio_qval	partialeta2
BRCA	ZNF780B|163131	1	mod3	0.665473771575767	2.37104726773905e-10	8.72545394527972e-08	0.351952971083971
BRCA	ZNF320|162967	1	mod3	0.751642222426206	3.12387643007902e-09	5.7479326313454e-07	0.315758179944666
BRCA	ZNF10|7556	1	mod3	0.578172126444599	1.3504398162952e-08	1.08840572821749e-06	0.294373010556909
BRCA	ZNF493|284443	1	mod3	0.571576847343281	1.38352376013906e-08	1.08840572821749e-06	0.294014297732449
BRCA	ZNF37A|7587	1	mod3	0.783673159650399	1.47881213073029e-08	1.08840572821749e-06	0.29302628363695
BRCA	ZNF141|7700	1	mod3	0.631097465301465	1.96917507034373e-08	1.20776070981082e-06	0.288763698116755
BRCA	ZNF841|284371	1	mod3	0.6451250938102	3.58663362612599e-08	1.7215504916504e-06	0.279762314967262
BRCA	ZNF121|7675	1	mod3	0.517272966893043	3.88046852468988e-08	1.7215504916504e-06	0.278572498795562
BRCA	ZNF483|158399	1	mod3	0.450918661840106	4.21031370240586e-08	1.7215504916504e-06	0.277337885368338
BRCA	ZNF662|389114	1	mod3	0.58094888141059	7.53842378366455e-08	2.60245844417437e-06	0.268466912315941
BRCA	ZNF84|7637	1	mod3	0.788549780177933	7.77908774073862e-08	2.60245844417437e-06	0.267985503611067
BRCA	ZNF529|57711	1	mod3	0.767295778242321	1.01119840270047e-07	2.93564808544201e-06	0.263956461528503
BRCA	ZNF417|147687	1	mod3	0.554564447687783	1.09586077487893e-07	2.93564808544201e-06	0.262717334129006
BRCA	ZNF83|55769	1	mod3	0.582755679872718	1.14051487035142e-07	2.93564808544201e-06	0.262101114839637
BRCA	ZNF432|9668	1	mod3	0.655407394514262	1.3506800793825e-07	2.93564808544201e-06	0.259486532318199
BRCA	ZNF431|170959	1	mod3	0.633392656758717	1.38236429980321e-07	2.93564808544201e-06	0.259127431480295
BRCA	ZNF91|7644	1	mod3	0.512462997897876	1.38450511801812e-07	2.93564808544201e-06	0.259103460119389
BRCA	ZNF655|79027	1	mod3	0.920888420123009	1.43591482440099e-07	2.93564808544201e-06	0.258538476492104
BRCA	ZNF660|285349	1	mod3	0.852955752617553	3.15708997036234e-07	5.80904554546671e-06	0.246235313645497
BRCA	ZNF678|339500	1	mod3	0.550031463225701	3.79085177751632e-07	6.64301644821907e-06	0.243352661022626
BRCA	ZNF708|7562	1	mod3	0.556226445043292	4.31977358620665e-07	7.22580308965475e-06	0.241288602007997
BRCA	ZNF829|374899	1	mod3	0.606768656346928	5.34741057719939e-07	8.55585692351903e-06	0.237905434361777
BRCA	ZNF12|7559	1	mod3	0.735230927064708	7.82266157713084e-07	1.1581386050157e-05	0.23184198468799
BRCA	ZNF260|339324	1	mod3	0.643113708045758	7.86778943624797e-07	1.1581386050157e-05	0.231749976000831
BRCA	ZNF254|9534	1	mod3	0.564892964349972	9.1512041412305e-07	1.29524735537416e-05	0.229329541761939
BRCA	ZNF846|162993	1	mod3	0.79527769802165	9.86368663854772e-07	1.34438395666132e-05	0.228126155095768
BRCA	ZNF562|54811	1	mod3	0.478624372891604	1.07966469088483e-06	1.41898787944864e-05	0.226673409719017
BRCA	ZNF793|390927	1	mod3	0.395094070222881	1.22349892002681e-06	1.50872165423154e-05	0.224659167024116
BRCA	ZNF286B|729288	1	mod3	0.607018853210478	1.24306270522951e-06	1.50872165423154e-05	0.224403351203004
BRCA	ZNF701|55762	1	mod3	0.812070699663931	1.27093400220592e-06	1.50872165423154e-05	0.224045654019162
BRCA	ZKSCAN1|7586	1	mod3	0.357553354843766	1.55838511378837e-06	1.79214288085663e-05	0.22074981913569
BRCA	ZNF737|100129842	1	mod3	0.369058809755079	1.67961626142302e-06	1.87302661879901e-05	0.21953586901801
BRCA	ZNF732|654254	1	mod3	0.678019523152668	1.8420523691168e-06	1.99375079951465e-05	0.21803774598271
BRCA	ZNF430|80264	1	mod3	0.594661113266468	2.01890978093334e-06	2.12273942680992e-05	0.216547547375175
BRCA	ZNF525|170958	1	mod3	0.428352571093878	3.21218536714084e-06	3.28356726418842e-05	0.208961890189129
BRCA	ZNF43|7594	1	mod3	0.498707901779584	3.42254659774986e-06	3.40404634587014e-05	0.207920951238117
BRCA	ZNF506|440515	1	mod3	0.920190878355699	3.70434962827799e-06	3.58737016633237e-05	0.206620943369329
BRCA	ZNF611|81856	1	mod3	0.698338174287805	4.34787469358361e-06	4.09108329579544e-05	0.203983706272671
BRCA	ZNF674|641339	1	mod3	0.817442313145903	4.44682966934287e-06	4.09108329579544e-05	0.203612606814191
BRCA	ZNF33A|7581	1	mod3	0.568180386412343	4.81622242745736e-06	4.32285330074222e-05	0.202295558545069
BRCA	ZNF440|126070	1	mod3	0.612012248247925	5.21719409645368e-06	4.42071360395628e-05	0.200973874848783
BRCA	ZNF514|84874	1	mod3	0.570888598998003	5.27663037470646e-06	4.42071360395628e-05	0.200786508073419
BRCA	ZNF519|162655	1	mod3	0.607749100385864	5.28563583081729e-06	4.42071360395628e-05	0.200758300407747
BRCA	ZNF248|57209	1	mod3	0.715546857498116	5.85805793666366e-06	4.73159594140617e-05	0.199055847885017
BRCA	ZNF720|124411	1	mod3	0.999799295117941	5.91449492675771e-06	4.73159594140617e-05	0.198896950319697
BRCA	ZNF587|84914	1	mod3	0.347586347774688	6.47716463967623e-06	5.07148210085288e-05	0.197389601381015
BRCA	ZNF214|7761	1	mod3	0.542142887210167	6.63960575812881e-06	5.09036441456542e-05	0.196978349741764
BRCA	ZNF713|349075	1	mod3	0.447904514323918	6.85472842729587e-06	5.11508255480287e-05	0.196448691313396
BRCA	ZFP30|22835	1	mod3	0.524086298969901	6.94984042772129e-06	5.11508255480287e-05	0.19621970412112
BRCA	ZNF480|147657	1	mod3	0.744365837919489	7.36968645307705e-06	5.31773453869089e-05	0.195244393395888
BRCA	ZNF286A|57335	1	mod3	0.469031682090296	8.14401487437678e-06	5.76345668032818e-05	0.193580953233719
BRCA	ZNF844|284391	1	mod3	0.436713376512949	8.34425394878164e-06	5.79374613802197e-05	0.193176112784761
BRCA	ZNF333|84449	1	mod3	0.837287111279617	8.56298482126915e-06	5.80341336780156e-05	0.192744660523515
BRCA	ZNF721|170960	1	mod3	0.633400194648062	8.67357976165994e-06	5.80341336780156e-05	0.192530616952224
BRCA	ZNF429|353088	1	mod3	0.534628404327736	8.90967821826654e-06	5.85493140057516e-05	0.192082516308337
BRCA	ZNF257|113835	1	mod3	0.452346584342208	9.26299768858811e-06	5.98032131473759e-05	0.191433288205826
BRCA	ZNF354B|117608	1	mod3	0.569500262112719	9.82397037903634e-06	6.23313982669892e-05	0.190450913803497
BRCA	ZNF283|284349	1	mod3	0.822984852483884	1.01456946948911e-05	6.32816211477952e-05	0.189912115351972
BRCA	ZNF670|93474	1	mod3	0.75525245659945	1.0663071719131e-05	6.54001732106703e-05	0.18907992798786
BRCA	ZNF714|148206	1	mod3	0.379670386166682	1.13299019178187e-05	6.83508837009391e-05	0.188064072670889
BRCA	ZNF761|388561	1	mod3	0.714439355919348	1.26672200705885e-05	7.40121479268523e-05	0.186192917785588
BRCA	ZNF439|90594	1	mod3	0.358067479743079	1.26705579331296e-05	7.40121479268523e-05	0.186188495131327
BRCA	ZNF75D|7626	1	mod3	0.928230351293164	1.47569008501223e-05	8.48521798882032e-05	0.183626575004444
BRCA	ZNF765|91661	1	mod3	0.829050132608465	1.51624121598515e-05	8.52442303784278e-05	0.18317028658633
BRCA	ZNF273|10793	1	mod3	0.455000170975584	1.52883674048267e-05	8.52442303784278e-05	0.183031000829413
BRCA	ZNF681|148213	1	mod3	0.361224122396646	1.79492193949979e-05	9.85867572740182e-05	0.180325787038636
BRCA	ZNF614|80110	1	mod3	0.696393020618827	1.83725031877153e-05	9.89108433229018e-05	0.179932228992396
BRCA	ZNF311|282890	1	mod3	0.492007388067358	1.86589650106181e-05	9.89108433229018e-05	0.179670914305804
BRCA	ZNF136|7695	1	mod3	0.625923663738016	1.88145625885955e-05	9.89108433229018e-05	0.179530625497045
ESCASTAD	ZNF780B|163131	1	mod3	0.812453552567691	1.55913324379664e-10	5.73761033717163e-08	0.644982870084435
ESCASTAD	ZNF674|641339	1	mod3	1.84980266994476	4.95322675623677e-10	9.11393723147566e-08	0.624146853572183
ESCASTAD	ZNF529|57711	1	mod3	0.822435440407696	1.01198330301273e-09	1.06165244093557e-07	0.610674690566405
ESCASTAD	ZNF573|126231	1	mod3	1.02662161266491	1.15397004449518e-09	1.06165244093557e-07	0.608148088906208
ESCASTAD	ZNF84|7637	1	mod3	0.708515695494024	2.97339091234177e-09	2.18841571148354e-07	0.589454788977859
ESCASTAD	ZNF566|84924	1	mod3	0.889506287225638	1.13976182292046e-08	6.99053918057882e-07	0.561418275199535
ESCASTAD	ZNF483|158399	1	mod3	0.516143148348932	1.87799863264096e-08	9.87290709731245e-07	0.550532034490908
ESCASTAD	ZNF10|7556	1	mod3	0.549640246193991	3.33303475023876e-08	1.53319598510983e-06	0.537703595069593
ESCASTAD	ZNF793|390927	1	mod3	0.653561175317637	9.77986427133927e-08	3.99887783539206e-06	0.512673132266387
ESCASTAD	ZNF615|284370	1	mod3	0.75393831552292	1.20450313413543e-07	4.43257153361837e-06	0.507680715455609
ESCASTAD	ZNF611|81856	1	mod3	1.09339340161622	1.63619307945212e-07	5.47380957489436e-06	0.5002511713862
ESCASTAD	ZNF625|90589	1	mod3	0.872553548700634	3.59050683073741e-07	1.10108876142614e-05	0.480694784899028
ESCASTAD	ZNF585B|92285	1	mod3	0.690745927139471	5.56878513903818e-07	1.5525600880433e-05	0.469458786659037
ESCASTAD	ZNF805|390980	1	mod3	0.969401188367766	5.90647859581691e-07	1.5525600880433e-05	0.467934114292683
HNSC	ZNF587|84914	1	mod7	0.850592583036623	8.51074863081879e-08	1.40809701652685e-05	0.597264205067772
HNSC	ZNF69|7620	1	mod7	0.701563199084741	9.42458372599267e-08	1.40809701652685e-05	0.594737604053736
HNSC	ZNF496|84838	1	mod7	0.679340669467388	2.35461289151293e-07	2.1662438601919e-05	0.571356981556828
HNSC	ZNF559|84527	1	mod7	0.645820940830565	4.74515478238107e-07	3.26662900854761e-05	0.552589495700493
HNSC	ZNF667|63934	1	mod7	0.543573119187219	5.32602555741458e-07	3.26662900854761e-05	0.549421747016042
HNSC	ZNF154|7710	1	mod7	0.558490506305426	8.94091149522961e-07	4.49191625564729e-05	0.534944942838391
HNSC	ZIK1|284307	1	mod7	0.551241162341064	9.76503533836367e-07	4.49191625564729e-05	0.532436985279494
HNSC	ZNF620|253639	1	mod7	0.787561741697948	1.24632741655196e-06	4.70754829053004e-05	0.525429603998813
HNSC	ZFP82|284406	1	mod7	0.676536645490187	1.28424694061235e-06	4.70754829053004e-05	0.524561898912749
HNSC	ZNF3|7551	1	mod7	0.88412683216674	1.40714758684322e-06	4.70754829053004e-05	0.521906632070259
HNSC	ZNF483|158399	1	mod2	0.818835758328617	1.14790517651645e-07	1.40809701652685e-05	0.508838423080202
HNSC	ZNF415|55786	1	mod7	0.424447372794897	2.79284181771916e-06	7.27070620698495e-05	0.501535477655034
HNSC	ZNF611|81856	1	mod7	1.0896135826463	3.0095098079807e-06	7.27070620698495e-05	0.499265878688417
HNSC	ZNF136|7695	1	mod7	0.768029794915857	3.16117661173259e-06	7.27070620698495e-05	0.49776705365664
HNSC	ZNF189|7743	1	mod3	0.85731334518053	1.57806870409113e-06	4.83941069254612e-05	0.450241602521054
HNSC	HKR1|284459	1	mod3	0.727626806623365	2.29684376793532e-06	6.50183466615535e-05	0.439860219757118
HNSC	ZNF177|7730	1	mod3	0.957046145529985	4.44405435832984e-06	9.62007061097282e-05	0.421157547065043
KICHKIRCKIRP	ZNF808|388558	1	mod7	0.51530822829616	3.76539133223665e-10	1.38566401026309e-07	0.301080918186691
KICHKIRCKIRP	ZNF780B|163131	1	mod7	0.579207669947442	5.80351059291246e-09	1.06784594909589e-06	0.266218784818289
KICHKIRCKIRP	ZNF334|55713	1	mod7	0.465022560031009	6.10915037367884e-08	7.49389112504604e-06	0.234946756068743
LUADLUSC	ZNF471|57573	1	mod3	0.537431188212259	4.66947550132373e-10	8.66735185680903e-08	0.312657299774727
LUADLUSC	ZNF135|7694	1	mod3	0.556480382901379	4.71051731348317e-10	8.66735185680903e-08	0.312543884772648
LUADLUSC	ZFP28|140612	1	mod3	0.694519605542271	9.99617306701279e-08	1.22619722955357e-05	0.239758050049821
LUADLUSC	ZNF528|84436	1	mod3	0.573640952049528	1.69004068817981e-07	1.25420541819561e-05	0.232259807088858
LUADLUSC	ZNF347|84671	1	mod3	0.575072764549745	1.98192819025089e-07	1.25420541819561e-05	0.229972065799062
LUADLUSC	ZNF75D|7626	1	mod3	0.6610544471015	2.0449001383624e-07	1.25420541819561e-05	0.22952221012091
LUADLUSC	ZNF577|84765	1	mod3	0.528837055563057	2.54990457594037e-07	1.26520594333599e-05	0.22634140124599
LUADLUSC	ZNF667|63934	1	mod3	0.565833259148921	2.75044770290433e-07	1.26520594333599e-05	0.225247658991219
LUADLUSC	ZNF160|90338	1	mod3	0.569665375975531	3.47146047072292e-07	1.41944161469559e-05	0.221875782221951
LUADLUSC	ZNF229|7772	1	mod3	0.48630008689811	4.27484151274817e-07	1.57314167669133e-05	0.218849960550484
LUADLUSC	ZNF25|219749	1	mod3	0.815675925085582	6.01274199875902e-07	2.01153550503938e-05	0.21386947319063
